path,emotion,intensity,actor,gender,statement,repetition,duration_s
..\data\raw\surprised\03-01-08-02-02-01-17.wav,surprised,strong,17,male,02,01,3.4367708333333336
..\data\raw\surprised\03-01-08-02-02-01-18.wav,surprised,strong,18,female,02,01,3.8705416666666665
..\data\raw\surprised\03-01-08-02-02-01-19.wav,surprised,strong,19,male,02,01,3.2365833333333334
..\data\raw\surprised\03-01-08-02-02-01-20.wav,surprised,strong,20,female,02,01,3.5368541666666666
..\data\raw\surprised\03-01-08-02-02-01-21.wav,surprised,strong,21,male,02,01,3.4701458333333335
..\data\raw\surprised\03-01-08-02-02-01-22.wav,surprised,strong,22,female,02,01,3.703708333333333
..\data\raw\surprised\03-01-08-02-02-01-23.wav,surprised,strong,23,male,02,01,3.3366666666666664
..\data\raw\surprised\03-01-08-02-02-01-24.wav,surprised,strong,24,female,02,01,3.6703333333333332
..\data\raw\surprised\03-01-08-02-02-02-01.wav,surprised,strong,1,male,02,02,3.2699375
..\data\raw\surprised\03-01-08-02-02-02-02.wav,surprised,strong,2,female,02,02,3.8038125
..\data\raw\surprised\03-01-08-02-02-02-03.wav,surprised,strong,3,male,02,02,3.2365625
..\data\raw\surprised\03-01-08-02-02-02-04.wav,surprised,strong,4,female,02,02,3.5368541666666666
..\data\raw\surprised\03-01-08-02-02-02-05.wav,surprised,strong,5,male,02,02,3.536875
..\data\raw\surprised\03-01-08-02-02-02-06.wav,surprised,strong,6,female,02,02,3.2032083333333334
..\data\raw\surprised\03-01-08-02-02-02-07.wav,surprised,strong,7,male,02,02,3.470125
..\data\raw\surprised\03-01-08-02-02-02-08.wav,surprised,strong,8,female,02,02,3.8705416666666665
..\data\raw\surprised\03-01-08-02-02-02-09.wav,surprised,strong,9,male,02,02,3.43675
..\data\raw\surprised\03-01-08-02-02-02-10.wav,surprised,strong,10,female,02,02,3.5035
..\data\raw\surprised\03-01-08-02-02-02-11.wav,surprised,strong,11,male,02,02,3.069729166666667
..\data\raw\surprised\03-01-08-02-02-02-12.wav,surprised,strong,12,female,02,02,3.6703333333333332
..\data\raw\surprised\03-01-08-02-02-02-13.wav,surprised,strong,13,male,02,02,3.3032916666666665
..\data\raw\surprised\03-01-08-02-02-02-14.wav,surprised,strong,14,female,02,02,3.7370625
..\data\raw\surprised\03-01-08-02-02-02-15.wav,surprised,strong,15,male,02,02,3.3366666666666664
..\data\raw\surprised\03-01-08-02-02-02-16.wav,surprised,strong,16,female,02,02,3.5702291666666666
..\data\raw\surprised\03-01-08-02-02-02-17.wav,surprised,strong,17,male,02,02,3.5368541666666666
..\data\raw\surprised\03-01-08-02-02-02-18.wav,surprised,strong,18,female,02,02,3.6369583333333333
..\data\raw\surprised\03-01-08-02-02-02-19.wav,surprised,strong,19,male,02,02,3.2699375
..\data\raw\surprised\03-01-08-02-02-02-20.wav,surprised,strong,20,female,02,02,3.4367708333333336
..\data\raw\surprised\03-01-08-02-02-02-21.wav,surprised,strong,21,male,02,02,3.536875
..\data\raw\surprised\03-01-08-02-02-02-22.wav,surprised,strong,22,female,02,02,3.6369583333333333
..\data\raw\surprised\03-01-08-02-02-02-23.wav,surprised,strong,23,male,02,02,3.3032916666666665
..\data\raw\surprised\03-01-08-02-02-02-24.wav,surprised,strong,24,female,02,02,3.6369583333333333
